engine_temperature,engine_rpm,vehicle_speed,battery_voltage,battery_health,oil_temperature,coolant_temperature,brake_condition,tire_pressure,engine_vibration,fuel_level,engine_load,current_fault
231.35083563220465,4354,141.35544393664213,12.73,97.85477753284255,225.41161152898783,228.0625963795029,50,23.321720640605893,2.02,63.26797230923557,74.93785531118596,normal
232.0591236510404,4165,137.3291120286885,12.34,97.85091044736592,226.65643590261885,228.37313968169423,50,23.279316887512046,1.88,63.24750491386532,71.83392443406417,normal
232.39127286982153,4208,132.62142740125702,12.43,97.84737064222129,226.71788822047813,230.24757141718854,50,23.3208707196088,1.75,63.2186033945963,63.715215347072906,normal
232.58367369857325,4228,136.01839138641986,12.69,97.84429265747396,227.87938079670707,229.64359097641392,50,23.330410912440477,1.91,63.170853414386976,65.65373868538997,normal
232.96281865129384,4340,139.93062941088849,12.59,97.84072211790561,227.0282244640495,228.98664676293615,50,23.309673686275868,2.09,63.14182279709573,72.43651773212322,normal
233.47294757783314,4223,138.88447291973822,12.68,97.83619031729818,228.2199937448002,231.01413684812485,50,23.281075192281122,1.92,63.11513179892717,66.09766743445556,normal
234.21398113373243,4383,142.79906598710792,12.35,97.83440818429385,229.579647485776,231.78449980977132,50,23.289008930910683,1.83,63.06952278772196,67.01771893221311,normal
234.6503722463382,4313,143.13205540415015,12.79,97.83281189880428,230.37804895985647,231.14336259531643,50,23.29522427745402,2.06,63.00467669949709,68.02667771741925,normal
234.82065281451497,4321,142.72628627129524,12.47,97.83106332711334,230.62683428127724,232.44571040905322,50,23.327313200270748,2.0,62.97253459469819,68.55145063645107,normal
235.04237942822164,4547,146.54350346587265,12.77,97.8275393527197,230.60868438263563,231.50252636108723,50,23.33112249528494,1.92,62.91060669531209,75.62640079568708,normal
235.62293364526747,4557,151.2275633317489,12.7,97.8262080669563,231.519491535434,233.4165517077439,50,23.34232003783898,1.97,62.88630579731261,70.8157314590176,normal
235.83381488537083,4467,148.3761777835747,12.77,97.8217681848668,231.68226834995312,232.3693965812253,50,23.37184584415576,1.99,62.83637948465796,73.48018255450994,normal
236.03901948667152,4685,153.13586220203393,12.58,97.8182954378179,230.33905935107356,233.79328040613174,50,23.364633574421052,2.02,62.76943625343349,81.1469022895181,normal
236.42745862564985,4795,156.63704556845332,12.42,97.81528499454662,230.76058593007625,234.3821545734316,50,23.40365051655156,2.0,62.704846275513944,74.61199729701644,normal
237.06613880546902,4758,160.3405470838414,12.73,97.81154380822207,231.30312239121452,233.277994232697,50,23.407745487015447,1.94,62.671156771982325,78.70339226697506,normal
237.83556052892123,4692,158.90776980452551,12.39,97.8074493028445,233.49002813234574,235.05051867332386,50,23.36283375543034,1.96,62.61450715684015,76.27525294115179,normal
238.34596055812025,4808,156.60839496770012,12.43,97.80497105200742,232.54929283507184,234.38535184328904,50,23.383684239891345,2.09,62.56312780509531,81.76617198550456,normal
238.59162150348112,4528,152.83945928728178,12.65,97.80194086925054,233.09350472261312,235.20584643535935,50,23.351974476334664,2.15,62.50982083020267,77.26997118068331,normal
239.29421701673243,4634,154.29812005290668,12.47,97.79720735454717,233.7509144951524,236.95331764791823,50,23.40073206275566,2.11,62.44974271447202,72.84624938904577,normal
239.9605608371001,4828,157.90226604081278,12.37,97.79241114851189,235.0949021267102,236.96439507672025,50,23.387376654195233,2.05,62.38640367220379,80.71786649569846,normal
240.64542463339976,4657,154.8179436002889,12.72,97.78916027437961,235.57341909180272,237.19142457906136,50,23.372774063970034,1.91,62.334395444191784,77.91295694497691,normal
241.35948250184344,4788,157.71599196125808,12.72,97.78680370186245,235.74346433441676,237.61710627575238,50,23.37643391016413,1.99,62.284605415626224,75.79598541291843,normal
241.97393805576323,4938,161.8461398875187,12.62,97.78269036926969,237.1741693466153,238.04221360907712,50,23.415194685079545,1.97,62.21423833052528,81.67742241288776,normal
242.72296691160986,4934,162.9503641930031,12.58,97.77978426345842,236.81383921409218,239.96086469128355,50,23.435787737325256,2.27,62.158523736782016,79.40842442812095,normal
243.53517003070604,5067,167.59613611210617,12.52,97.77762786861577,239.05306583041926,240.56411219633262,50,23.468391616995167,2.2,62.1125697969614,83.42048067537753,normal
243.98200442910164,5094,169.96061588255674,12.33,97.77411408844519,238.23134550224336,241.62151604809029,50,23.481238003083497,2.15,62.037050769121635,82.33819071978205,normal
244.79183593164254,5038,171.65628632573384,12.52,97.77107196004067,240.7079919663836,242.37651151324224,50,23.530111990543094,2.37,62.009028531443505,87.85506304596909,normal
245.16143441063144,5140,172.80694360567065,12.42,97.76952009108628,239.9183005335004,242.96141045994995,50,23.562179617082446,2.17,61.93862843786226,84.48141414418959,normal
245.59307240906477,5119,169.07151192659214,12.65,97.76552786703132,240.32004875033817,243.01653997404262,50,23.533066137913185,2.01,61.86268337145372,83.89280946357277,normal
246.12946356783715,5006,171.94223339852383,12.66,97.76398808205792,240.63077157929274,243.63142332181692,50,23.509293929428846,2.27,61.81887717419169,82.58611200599088,normal
246.60136124843748,5237,173.65342721021088,12.54,97.7606663542209,242.15362667398645,243.6263021704882,50,23.546557788929277,2.29,61.764422839992655,87.85830420388757,normal
247.3036154371736,5069,171.48213738705616,12.47,97.75924896309611,242.19218970273664,244.47939363892797,50,23.538651954960848,5.5,61.69993552105343,85.05866843644068,high_vibration
247.65287787845423,5213,176.261961264162,12.41,97.75815532935384,241.9705800977865,244.64700680223754,50,23.529390818513562,5.5,61.642107956284015,84.55115299678319,high_vibration
248.47361638877848,5134,174.12296418800403,12.62,97.75337149696443,244.15578957031002,244.74422655987712,50,23.525227360905127,5.5,61.609737419365366,86.73540696077025,high_vibration
249.0115347103128,5118,171.71180392114024,12.35,97.75027325528622,244.63375296185887,246.85160848521775,50,23.505047222276442,5.5,61.56768402378426,82.88065052093697,high_vibration
249.74177068886925,4971,169.25270055741152,12.53,97.74821248547198,244.1044681987253,246.06665282074653,50,23.524872456169298,5.5,61.510213330987106,84.60759664032096,high_vibration
250.2165575745044,4974,165.13531646429433,12.69,97.74643762757096,244.69182090202008,247.27455106415238,50,23.49091116120973,5.5,61.482112768567525,83.78256455622913,high_vibration
250.9877977897977,4827,163.8440778275761,12.67,97.74244041849273,246.85133280126755,247.7467951888983,50,23.48693407341094,5.5,61.40668246178493,82.19749959931589,high_vibration
251.40800933425405,5017,168.19484293540683,12.46,97.73905852595263,246.87853330776196,249.31723172738435,50,23.47570952447504,5.5,61.36855822149923,80.58685865898006,high_vibration
251.9338947760963,5080,167.3506615529162,12.43,97.73537495371292,246.068359785885,248.27771202808768,50,23.47115598510015,5.5,61.309115850902344,80.3300175032899,high_vibration
252.48894050412417,4992,168.37335344589218,12.35,97.73245968291641,248.34883136941733,250.04857719092837,50,23.48440932777384,5.5,61.240569421320394,85.03749646853139,high_vibration
253.23951998658112,5000,164.80821178580524,12.38,97.7302735423659,247.77419321249187,250.2391136795374,50,23.47750838673859,5.5,61.21552350653132,80.36330655865346,high_vibration
253.85558297320003,5034,165.98554738488411,12.55,97.72836865155543,249.8403404407643,251.10395154619823,50,23.518061867090502,5.5,61.15054690164605,78.59240414269705,high_vibration
254.13431941534685,4858,164.58762290920245,12.66,97.72411040397233,249.19879803896316,250.43594580237013,50,23.53143730124499,5.5,61.09965811075452,78.89194651493692,high_vibration
254.79285970889336,4782,161.35979800885872,12.55,97.72160525135469,250.1678087395223,250.93964962233602,50,23.552885231200516,5.5,61.045157197845775,76.80560974830811,high_vibration
255.0707732929161,4894,166.20683122880106,12.52,97.71867158496912,250.52596407134655,252.82917114058634,50,23.560651539569655,5.5,61.00319104486343,79.98950500857345,high_vibration
255.8698080490374,4982,168.41898763681672,12.79,97.71735683300086,250.59179226960273,253.30650907698583,50,23.523869812777,5.5,60.957603142518,82.25158074513418,high_vibration
256.3753901578892,4907,165.50427156475044,12.76,97.71438679826561,251.12016669284677,252.65761078331474,50,23.502042546224082,5.5,60.912326687170626,82.35806142571396,high_vibration
256.8094759983909,4848,162.22691040236302,12.76,97.70961004697286,252.65556116654707,253.91382703768784,50,23.512888316795614,5.5,60.847859235297,79.08939986370463,high_vibration
257.0910249841021,4675,157.73383665437086,12.67,97.70643112934357,251.5730191561649,254.19302927997845,50,23.54321398544793,5.5,60.773376119783954,80.37411825912189,high_vibration
257.70035672765476,4895,160.65563529929406,12.34,97.70339309935923,252.47175658497278,254.0031256195124,50,23.5180136032104,5.5,60.74987033109895,80.45995478011308,high_vibration
258.3878635087027,4710,158.56771185992724,12.45,97.7022911484594,254.17235145697526,255.48324041415438,50,23.486640062444444,5.5,60.7235002214421,80.32534437688658,high_vibration
258.67563703286004,4750,158.77880293199632,12.78,97.70027400940769,252.80026960887307,254.76778435166264,50,23.495026435149455,5.5,60.6693680689347,83.76786844565538,high_vibration
259.0862460951924,4831,160.06125515345622,12.64,97.69865371606294,254.974981870853,256.768296287736,50,23.533175074594443,5.5,60.61985022983394,83.37055442648011,high_vibration
259.5292530600337,4870,159.50551767493434,12.5,97.69449690134314,253.7728231042436,257.2423715372029,50,23.50345478534688,5.5,60.54351854009629,78.15243566725267,high_vibration
259.9401091605248,4741,159.2752686119857,12.42,97.69191714914909,254.57664565891872,257.3364968784264,50,23.455092593944173,5.5,60.47259434375063,78.39490924068616,high_vibration
260.684084133916,4738,158.14492008057246,12.45,97.68887945836441,256.12592832130156,258.63247595803693,50,23.440689900387998,5.5,60.40007106939044,83.86554271156243,high_vibration
261.377175259265,4748,157.93798530498051,12.74,97.6853395031822,255.5503528279443,259.3539093695533,50,23.473708185097813,5.5,60.360632034441785,78.34807711230422,high_vibration
261.9062109947025,4705,154.99970649423955,12.35,97.68331650440177,257.10993686774185,259.66659163289813,50,23.505234276862666,5.5,60.32930193329806,78.30871210482468,high_vibration
262.3791581196446,4781,158.90314345627283,12.32,97.67930850003512,257.2799473078694,258.7244111408427,50,23.51617723384057,5.5,60.26332542428657,81.4832009490503,high_vibration
262.9891413000066,4935,162.996269422978,12.54,97.67679268204107,258.80435685922845,259.26808547454124,50,23.517129728160086,5.5,60.203463737390045,83.31948930970371,high_vibration
263.70023408371304,4869,165.21127006129703,12.69,97.67572357657005,257.800327756545,260.7964126430192,50,23.551795790753246,5.5,60.17157272692529,83.94004197291417,high_vibration
264.18265157208793,4899,162.94599144853476,12.56,97.6721108488653,260.1581585419345,261.36564842302687,50,23.584094865910533,5.5,60.14012324050154,79.55487449844937,high_vibration
264.6098179277703,4835,161.6315643271552,12.5,97.67008994930696,259.18565786746353,260.9903017367761,50,23.551740885443248,5.5,60.081828137721246,76.37233099199183,high_vibration
265.0091480899443,4814,162.91406701225782,12.43,97.66682596361387,260.9122203930786,261.3148531203669,50,23.59733477604277,5.5,60.033946441417825,84.12310588338053,high_vibration
265.60253351082275,4888,161.99047052002408,12.36,97.66464511124572,259.8709139610632,262.9797147583271,50,23.6442981208961,5.5,59.97085368950432,76.21926568078295,high_vibration
266.3086790212463,5024,165.91306416241957,12.67,97.66337348456372,260.5413911824337,264.24416281640396,50,23.609241525231948,5.5,59.899820283924676,81.24605371365934,high_vibration
267.0543993949688,4778,161.97708138497384,12.3,97.66005945890157,262.1388246244343,264.28435862774325,50,23.596973964597446,5.5,59.868104196187545,82.87135084551522,high_vibration
267.59741189836757,4876,160.0478847846862,12.55,97.65842688538973,263.1013009986602,264.7187636832081,50,23.61008645916852,5.5,59.79247990749946,82.10509823855652,high_vibration
267.95656386731156,4825,159.09132597943417,12.74,97.65616592431863,262.8170474900353,264.35214903901885,50,23.577655829802445,5.5,59.727717324977995,82.73390308983032,high_vibration
268.7114763097019,4581,155.13943868233378,12.79,97.65442006103851,263.37599980101055,266.26576850008644,50,23.54643816799117,5.5,59.70409791922314,78.89861348465739,high_vibration
269.3439252618567,4661,157.51795959491386,12.46,97.64980583102003,265.2808167627229,266.6022235202453,50,23.562564739726344,5.5,59.64189206109446,79.77177581752733,high_vibration
269.7523776853203,4733,157.99076974922036,12.33,97.64575316680374,265.04544790780614,266.9542268170561,50,23.57260804789622,5.5,59.57062120187295,80.62778910557134,high_vibration
270.2399935412017,4621,155.0849776499042,12.44,97.64457657985731,264.71812177106403,266.57201451034626,50,23.588718359772574,5.5,59.543298026119146,78.04907700934189,high_vibration
270.5443585734094,4621,156.10553028753026,12.64,97.64265515641709,265.35838702002894,268.3238312913154,50,23.584710030520178,5.5,59.52233030917503,74.62171401330332,high_vibration
271.28158822927304,4882,159.9660753943307,12.36,97.6383319040783,265.8989378095287,268.84891517742426,50,23.54971554368203,5.5,59.443319447810616,79.58606259908922,high_vibration
271.6471616611366,4857,164.69958420783712,12.7,97.63489019485105,266.6263244215307,268.39741894055777,50,23.580969764859923,5.5,59.400172196788084,85.41016383120517,high_vibration
271.9886559489443,4748,160.3277754465375,12.35,97.63237235668011,267.11198020132764,268.49753007959856,50,23.59280341508033,5.5,59.37330784272878,79.36412136236225,high_vibration
272.5390417897373,4712,160.08305167258666,12.35,97.62985836364061,267.89285104368366,269.1752558236291,50,23.593379478011325,5.5,59.29707195239946,81.72505775326773,high_vibration
273.27269106318215,4923,162.91072079642896,12.39,97.62708652241432,267.8419655383333,271.02256478099696,50,23.580883393606275,5.5,59.269981216240296,82.26602541322613,high_vibration
273.84358335812004,4990,165.6729320936678,12.44,97.6222625761286,268.93513772047856,271.07448907431916,50,23.577744166510193,5.5,59.238771484178876,79.6947476954242,high_vibration
274.6279927180277,4902,162.73942662527327,12.57,97.61754551687919,268.6528064267066,271.80694022168905,50,23.590362544141303,5.5,59.179454254710635,81.50026148543836,high_vibration
274.8728583364772,4993,163.95910471221856,12.32,97.61488035905022,269.96927955246167,271.38167771163717,50,23.557563274564107,5.5,59.11337098531449,79.55641927666662,high_vibration
275.5915253675919,4938,161.9640998817032,12.73,97.61247914898985,270.13766871362213,272.6235052154916,50,23.56911198432234,5.5,59.05954165597516,76.17871274414537,high_vibration
276.04517705283916,4930,162.666828600966,12.52,97.61012397318838,270.77697304549133,273.1348825370229,50,23.586490902988814,5.5,58.99285146585194,84.36228992454836,high_vibration
276.666540696276,4748,158.10888512228394,12.65,97.60870642789996,270.80297741899244,274.15107721056563,50,23.54893568441348,5.5,58.94087384532553,82.35910724232436,high_vibration
276.9595507718757,4762,160.90267555452994,12.56,97.6074945656517,272.14650557051164,274.5883736757891,50,23.59609677997095,5.5,58.87494804302225,79.16083504914285,high_vibration
277.23628254221205,4759,157.79245611076553,12.52,97.60570978527862,273.19845923763285,274.70136756538807,50,23.587038705284673,5.5,58.82644345168995,81.95344798407187,high_vibration
277.4771697015936,4806,161.26945849142857,12.43,97.6008587296292,272.539694478429,273.6526192702816,50,23.625239277984505,5.5,58.79795419997217,82.9146001998482,high_vibration
277.75355153229145,5023,166.19501139735442,12.61,97.59864110106462,272.12882009732857,273.9749027516259,50,23.624420216195812,5.5,58.77024001178844,81.20171729907547,high_vibration
278.48334806802853,5035,170.23982503096173,12.38,97.59587161428729,274.13651236870254,275.08953390256676,50,23.65584220337976,5.5,58.731300168015395,81.61317140155026,high_vibration
279.2932823368812,5065,168.52242330075555,12.37,97.59406578920535,274.65587703881056,276.061025759955,50,23.674386686452777,5.5,58.66023503694971,81.07646551824723,high_vibration
280.0048528609276,4937,168.94335159773888,12.68,97.59268139435125,275.94484958307345,276.0252949072245,50,23.682873307904416,5.5,58.63174570529674,82.39489886403709,high_vibration
280.4421919394404,5019,169.25142186822194,12.36,97.59133199551641,274.4989008558983,277.6251373888924,50,23.701022996262164,5.5,58.57100565527051,85.61420037230165,high_vibration
281.0189456613277,4993,170.90045281770793,12.63,97.58774088216762,276.650842772197,278.2896099233999,50,23.69672075115038,5.5,58.51231530837137,83.2727773198205,high_vibration
281.7074594936062,4999,166.94591076984383,12.42,97.58300019030258,276.14811701020807,279.4087960277373,50,23.700122381170484,5.5,58.47457395461207,87.97859705947184,high_vibration
282.51725385150235,5000,171.4713044653166,12.51,97.57930270296835,277.5974147211141,280.1219866221113,50,23.722349877642742,5.5,58.444892807063596,83.59303833735547,high_vibration
283.20037892656677,5069,174.00433684443507,12.71,97.57528896951109,278.8564346210192,279.7779597041381,50,23.76552512224289,5.5,58.37818576506066,82.8510699758054,high_vibration
283.83173140183254,5229,177.77547636436645,12.34,97.5740925270903,278.7931978370358,281.51942328289823,50,23.806028038577427,5.5,58.31422939085509,92.2441192827389,high_vibration
284.1696159154241,5331,178.9710169974104,12.58,97.57119177057305,279.6310070190607,280.36154644761405,50,23.815042690731104,5.5,58.238765419514664,88.5078459371511,high_vibration
284.6779980077385,5333,180,12.38,97.56870055285815,280.2973845112151,282.58411370627067,50,23.83892662003528,5.5,58.171653575585694,89.77476792462639,high_vibration
285.46109602281894,5305,180,12.54,97.56733744327069,281.416633034205,281.544414082716,50,23.848405576561063,5.5,58.14305888630715,86.5600805336172,high_vibration
285.73186268485176,5210,180,12.32,97.56633165114361,279.75890926339855,283.60299021619613,50,23.826361989220405,5.5,58.067757547505124,91.68956525943325,high_vibration
286.41671682194453,5162,176.62616982132081,12.73,97.56510526946913,281.0165701111643,282.48835475712883,50,23.85272401431347,5.5,58.00660422589613,91.07969832894612,high_vibration
286.99902132063863,5123,171.72747915323026,12.59,97.56015195712988,281.15452752041443,283.80676027022804,50,23.806268673599902,5.5,57.93415656189681,88.91675086638448,high_vibration
287.5453341533276,4980,170.23274683370062,12.64,97.55573382912111,283.5381674864367,285.271260536327,50,23.765485759179132,5.5,57.870631091275655,89.07801632651204,high_vibration
288.1773485578693,4908,167.6801889111395,12.33,97.55135434300918,283.911695891234,285.947734408749,50,23.796224915855955,5.5,57.8395397415187,86.670872103327,high_vibration
288.7869237904879,5065,172.41084548260937,12.35,97.54738062172811,284.4561988424489,284.81129796184194,50,23.829524426399743,5.5,57.79232479745133,88.25281379194003,high_vibration
289.4564603779242,5237,173.68904611119873,12.74,97.54538096225009,284.8545104539009,286.6248557321425,50,23.830396878758158,5.5,57.762363863474526,84.29356225370756,high_vibration
289.8492073523249,5111,169.7786094307973,12.46,97.54193281925863,284.63066056209146,287.61913726410205,50,23.808917385677958,5.5,57.69931371113853,82.26548688028296,high_vibration
290.3795463127656,5170,171.03750772487422,12.36,97.53991739743965,285.9425940125242,286.71316820983066,50,23.80157730836048,5.5,57.63803535672512,84.67582392497351,high_vibration
291.051461597676,5103,168.3349394905562,12.5,97.53665286123741,285.05894895109606,287.5575116904601,50,23.84624399711037,5.5,57.605558230179696,80.24470002570008,high_vibration
291.7942033034345,4920,167.23390959131316,12.7,97.53373661890288,286.7952787577821,289.5681293484317,50,23.833149639555973,5.5,57.547827430133886,84.8058369262229,high_vibration
292.22383959679684,5129,169.4091621439262,12.75,97.52902906441291,287.20850376127623,288.49295767858655,50,23.819538240303366,5.5,57.51092344552258,84.61790166058893,high_vibration
292.73626568605744,4939,169.2763373937459,12.53,97.52617602981668,287.0371195486204,288.8566996710364,50,23.853878330424234,5.5,57.45062056904492,88.68440281842949,high_vibration
293.1576604427244,5127,170.01813871107512,12.73,97.52292630242033,288.780415749142,289.41154003616373,50,23.878620152263828,5.5,57.421135543923796,85.07139491828569,high_vibration
293.88055946052765,5082,170.51183390136245,12.55,97.5212650712011,288.7097380260929,289.8815900267328,50,23.85265984487041,5.5,57.40075500771698,89.22018231226185,high_vibration
294.63679215489327,5116,169.01583005544703,12.31,97.52019624708082,288.7092724171022,292.300547163766,50,23.86019556541272,5.5,57.35890702272918,79.71085667727519,high_vibration
295.3280041634649,5081,168.28875373704201,12.45,97.51780107435387,290.1731445015835,291.8468072693298,50,23.888667329592188,5.5,57.33785464854584,85.50573638625613,high_vibration
295.87817445744963,5059,167.45313060172168,12.66,97.51655786894611,290.9243843656005,291.9787301736966,50,23.910358513973463,5.5,57.274030495916016,88.24449600485627,high_vibration
296.6105966089801,4929,162.9103459738246,12.48,97.51493735642782,291.3212329822385,293.7230713485872,50,23.928595032286402,5.5,57.244704489788425,84.03779544008886,high_vibration
296.9614163308187,4729,158.89801222514723,12.38,97.5133878279849,291.32793930513964,294.6050699039224,50,23.934791586213713,5.5,57.189804471465926,82.39751306858925,high_vibration
297.3095725198763,4857,163.29879380216565,12.35,97.51020634606634,291.3792226012019,293.5222842821465,50,23.97060673934602,5.5,57.111906363079996,77.51988827181947,high_vibration
297.88055742325395,4903,160.86013841185414,12.67,97.50912813789492,293.084010082339,295.0218549698252,50,24.016116123794824,5.5,57.06964308305604,84.43420457629193,high_vibration
298.2878180168779,4815,157.83254422171794,12.62,97.50494843347626,293.85816406613804,295.64646309444146,50,24.044447109506006,1.94,57.014284189948704,80.66888190671388,normal
298.93439283531984,4586,153.40070297762728,12.77,97.50055412004899,293.20216008027734,294.94564530711375,50,24.026107829534325,1.89,56.94801957895005,79.03267737051695,normal
299.48438058068956,4733,155.101414027813,12.52,97.49575191741314,293.8053786286491,296.79912071511154,50,23.987798011104903,2.04,56.88996111379125,81.62804664538747,normal
299.702777945085,4670,155.03710087659567,12.8,97.49431861846693,295.4137295861339,296.1194473481707,50,24.008877062708024,2.04,56.83575003238104,77.47985312779376,normal
300.48424492116686,4805,156.91833209466395,12.79,97.49255191067638,296.39722292462966,296.6273598106306,50,23.98765276627712,1.92,56.78979182876238,76.89858457833923,normal
300.8337537439548,4898,161.5590472434307,12.47,97.48910498827294,294.9775546002158,297.9248503838494,50,23.982098821498425,2.1,56.72281702213684,83.8354537074089,normal
301.36038077612784,4769,161.13329277247038,12.73,97.48580623725928,295.81535996710375,297.95391509039337,50,23.97921172309032,2.26,56.70150153745837,80.60556667234367,normal
301.75231220032583,4855,162.38322586820948,12.39,97.48136110296933,296.8023925303113,298.6738219481317,50,23.988280633518034,2.29,56.6589585154223,83.36742338563792,normal
302.33877534702657,5021,166.81702445733734,12.41,97.47672758633992,297.65565981294884,298.76375212090755,50,24.03284946069763,2.28,56.638050655501544,85.09922338889002,normal
302.887774644124,5020,171.00989077312352,12.44,97.47273559373488,298.37455845856147,299.832427286364,50,24.036116235742625,2.37,56.60668773888302,84.88667655675225,normal
303.7129497111136,5036,169.4034098779426,12.44,97.46931585470367,299.28177229676044,299.88829101274666,50,24.016764551593415,2.12,56.560336406350515,83.72630390123413,normal
304.5115665107465,5118,169.58479472196973,12.64,97.4663236661211,299.63221227396156,300.828594011921,50,23.974524366792917,2.04,56.535683229752,82.07094354075466,normal
305.19004401031873,5004,169.0077232916277,12.48,97.46259867998675,299.6581779362762,301.56187645719854,50,23.955337356090023,2.14,56.48054019832249,84.25395743991977,normal
306.0055932631006,4990,170.75303144965415,12.44,97.45813628941411,301.33175718773293,303.8422756066117,50,23.986903294529125,2.32,56.418569853896635,89.87305949528567,normal
306.73375535120863,5223,174.66857853380202,12.55,97.45517252811543,301.84617244405894,303.3321670716771,50,23.951313016535792,2.12,56.381665410833286,87.07647780237279,normal
306.9891190849878,5238,175.73366620291128,12.8,97.45147025502098,302.5923488728247,303.0077787367925,50,23.92782377958424,2.43,56.32992664906526,86.15906779982146,normal
307.34584399948403,5184,177.42663881955556,12.79,97.44793623281119,301.88604480968854,304.50897461744705,50,23.87898541270496,2.36,56.3079798150279,90.54819585416233,normal
307.6823426251538,5225,180,12.35,97.44365205827039,302.4019469307737,304.1318297356821,50,23.84527889568516,2.17,56.23603519971439,91.54431210700862,normal
308.2879675506945,5250,180,12.68,97.44039125489424,303.0766047134647,306.1324982493222,50,23.82917066553717,2.39,56.19424270617494,91.74309490583634,normal
309.0405864934991,5257,180,12.79,97.43579090105018,304.0234783989332,306.38923430700976,50,23.87336475534627,2.17,56.13281044503018,87.4394790662036,normal
309.4239432652711,5351,180,12.75,97.4321600651057,304.0918117883271,307.1263245696034,50,23.9101947710681,2.17,56.080321917824136,94.2398023591576,normal
309.83882165164994,5278,178.940425566169,12.77,97.42992990488095,304.24580274167516,307.3386261453547,50,23.94683215808266,2.24,56.047245407640624,93.92862252221647,normal
310.24142677967143,5318,180,12.59,97.42567087925627,305.380512894533,307.89169045729295,50,23.91106419538338,2.15,56.0141095830276,91.61094490628417,normal
310.853791431537,5359,180,12.35,97.42461501285975,306.8050085271193,308.0067904637645,50,23.909374917546817,2.17,55.98194122535178,88.41126675038107,normal
311.4669965551392,5201,180,12.78,97.42354334389123,306.66257076783654,308.73288562307306,50,23.945059281425674,2.26,55.9134044629661,89.5407391215191,normal
120,5263,180,12.61,97.42133935646753,305.9354569089006,309.82906204412797,50,23.951244299581504,2.26,55.849095527352,87.23144482690832,engine_overheating
120,5234,178.43748951920904,12.38,97.41738964171441,115.7852343439858,116.34654199968854,50,23.94048309633846,2.41,55.79974594916468,87.13602543523626,engine_overheating
120,5147,174.49613381194638,12.42,97.41457932000974,116.60391330151971,117.71191743478433,50,23.907623127228305,2.31,55.74089664186935,89.34438055718601,engine_overheating
120,5246,178.90105228274177,12.58,97.4133274487646,115.05660198662615,116.9549005149905,50,23.93599047237878,2.4,55.67181971812167,91.10778964972445,engine_overheating
120,5256,180,12.3,97.41150172559983,115.66427814961685,118.06551118327,50,23.932634281865205,2.22,55.61088649807455,92.46199112168826,engine_overheating
120,5383,180,12.63,97.4097605737633,115.11832055450667,117.89887460762527,50,23.88891299899491,2.25,55.552712109075664,85.51541412706965,engine_overheating
120,5123,175.57062620101124,12.47,97.40695264254329,115.46909488623966,117.018623268682,50,23.904268933328854,2.15,55.51465355137194,88.12021210969012,engine_overheating
120,5193,178.40304719339747,12.72,97.40437018182546,116.29578705000978,118.05769987374701,50,23.89368261146307,2.09,55.48627153177257,94.11443966399347,engine_overheating
120,5219,180,12.43,97.40190126698984,114.5053218961704,117.38874883920502,50,23.876235852246378,2.33,55.41426910151005,90.54928835933474,engine_overheating
120,5311,180,12.49,97.39823240616491,116.49139116741205,117.90836422732558,50,23.91332137244866,2.35,55.34713654968785,88.8444879330201,engine_overheating
120,5256,180,12.44,97.39599675625087,115.2887134739179,117.43213102424265,50,23.937744255220483,2.41,55.30694359052669,89.70690638800941,engine_overheating
120,5243,180,12.64,97.39135025927865,115.0714030149333,118.11379361698373,50,23.891474020695867,2.13,55.23726251671661,92.35836893818824,engine_overheating
120,5143,177.60523747220552,12.78,97.38944929980337,115.80901368399078,118.46629199740666,50,23.936107240150086,2.05,55.16439515556132,92.57063335660497,engine_overheating
120,5275,180,12.43,97.38674643723184,116.42506813153041,117.92355652569385,50,23.91116297282839,2.28,55.13411737143087,85.10938847676543,engine_overheating
120,5177,177.05263784875945,12.71,97.3835859250337,116.13214792095904,118.17487583020254,50,23.95122867656607,2.36,55.11183113649964,91.89430255006378,engine_overheating
120,5300,179.5606972646205,12.39,97.37976080471117,115.86958140187089,117.434384012649,50,23.98103520504608,2.42,55.07204364179103,94.48795434694314,engine_overheating
120,5195,178.44856366934636,12.38,97.37546867646448,114.97876338450425,117.59492524659106,50,24.017106916516827,2.12,55.00916533844445,93.47008382621672,engine_overheating
120,5291,178.91616505497979,12.39,97.37268771493733,116.46237294490803,116.64223057288483,50,24.02473518531049,2.13,54.951039050711856,88.01096154646443,engine_overheating
120,5245,180,12.31,97.37078353762894,116.49551255655108,116.56061358374488,50,24.006029617161335,2.24,54.891011567244405,89.77587569668538,engine_overheating
120,5338,179.1395809556607,12.64,97.365797077712,115.92904144920784,116.97917895728766,50,23.97024698199662,2.38,54.81209926024064,88.7868018462605,engine_overheating
120,5214,180,12.35,97.36330149155245,116.27111050567316,117.80632441240768,50,23.961170209239533,2.36,54.770264037084445,89.39567823477091,engine_overheating
120,5344,178.9376041562958,12.37,97.35839681078822,115.69448612695417,117.11782634337847,50,24.009702682367568,2.47,54.7448118378676,84.6839599396664,engine_overheating
120,5154,176.95086594175507,12.78,97.35342137026564,115.62929279244351,117.7034798286949,50,24.003563808873363,2.13,54.67358780378592,88.46791848028552,engine_overheating
120,5061,172.9518405645644,12.61,97.34935060869525,115.6360621625532,117.77292419523323,50,23.953948750015336,2.03,54.63055413639473,86.67807667020374,engine_overheating
